Date/heure,moy_Temp[°C],max_Temp[°C],min_Temp[°C],moy_DewPoint[°C],min_DewPoint[°C],moy_SolarRadiation[W/m2],moy_VPD[kPa],min_VPD[kPa],moy_RelativeHumidity[%],max_RelativeHumidity[%],min_RelativeHumidity[%],Somme_Precipitation[mm],moy_WindSpeed[m/s],max_WindSpeed[m/s],max_WindSpeedMax[m/s],moy_WindDirection[deg],dernier_WindDirection[deg],ETP quotidien [mm]
05/11/2018 00:00,11.5,15.83,9.11,10.5,8.9,39,0.08,0.0,94.55,99.22,68.58,8.0,0.9,3.0,7.5,263.5,263.5,0.9
04/11/2018 00:00,12.71,19.62,5.8,10.8,5.6,166,0.2,0.0,89.79,99.24,62.39,0.2,0.3,1.7,3.7,263.5,263.5,1.6
03/11/2018 00:00,13.56,19.76,8.74,10.6,8.6,143,0.29,0.0,84.2,99.21,55.57,0.0,0.2,1.2,3.4,263.5,263.5,1.5
02/11/2018 00:00,13.08,18.34,10.01,10.4,4.9,171,0.24,0.0,86.61,99.22,43.35,0.0,0.3,1.5,3.3,263.5,263.5,1.7
01/11/2018 00:00,13.14,16.76,11.76,12.2,11.1,68,0.08,0.01,94.65,99.22,78.74,9.8,1.3,2.9,6.4,263.5,263.5,1.1
31/10/2018 00:00,10.72,15.51,7.21,7.9,5.5,68,0.21,0.03,84.07,97.13,59.9,13.2,1.5,5.2,9.7,263.5,263.5,1.3
30/10/2018 00:00,10.01,16.45,6.45,6.5,4.6,70,0.25,0.0,80.71,99.2,51.63,16.4,2.0,4.8,10.8,263.5,263.5,1.5
29/10/2018 00:00,8.18,14.57,3.66,5.5,3.5,155,0.19,0.0,85.42,99.21,48.17,9.8,1.0,3.2,7.5,263.5,263.5,1.6
28/10/2018 00:00,8.34,12.17,3.93,7.1,2.0,20,0.07,0.0,92.8,99.21,70.87,40.2,1.6,4.1,10.4,263.5,263.5,0.7
27/10/2018 00:00,15.11,19.08,12.16,14.3,11.4,65,0.07,0.01,95.65,99.22,71.0,25.0,1.1,2.7,6.4,263.5,263.5,1.2
26/10/2018 00:00,18.21,23.56,14.48,15.2,13.9,112,0.38,0.02,83.99,98.44,59.78,0.2,0.3,1.5,3.2,263.5,263.5,1.6
25/10/2018 00:00,18.44,27.9,10.24,12.0,9.7,169,0.84,0.01,72.02,99.21,34.07,0.0,0.3,1.5,2.7,263.5,263.5,2.1
24/10/2018 00:00,17.83,25.45,11.34,13.8,10.9,180,0.53,0.01,80.99,99.24,42.24,0.2,0.3,1.2,3.1,263.5,263.5,2.1
23/10/2018 00:00,16.48,19.23,14.14,14.7,11.7,68,0.18,0.01,90.3,99.25,69.69,5.6,0.3,1.6,3.9,263.5,263.5,1.2
22/10/2018 00:00,18.3,26.89,11.24,12.2,9.7,169,0.77,0.01,71.43,99.22,36.5,0.0,0.6,2.2,4.7,263.5,263.5,2.3
21/10/2018 00:00,16.59,24.11,9.58,12.2,9.3,185,0.53,0.01,79.17,99.21,45.49,0.0,0.3,1.5,2.9,263.5,263.5,2.1
20/10/2018 00:00,14.77,21.95,9.39,12.1,9.2,133,0.29,0.0,85.83,99.22,55.21,0.2,0.3,1.4,3.1,263.5,263.5,1.7
19/10/2018 00:00,13.56,18.44,11.66,11.0,8.8,93,0.23,0.01,85.44,99.22,61.86,8.8,1.0,3.2,5.5,263.5,263.5,1.5
18/10/2018 00:00,13.68,17.92,9.96,11.2,8.4,86,0.23,0.01,86.27,99.22,54.8,20.2,0.8,2.8,9.1,263.5,263.5,1.4
17/10/2018 00:00,16.75,22.23,13.82,14.1,12.0,141,0.3,0.01,86.15,99.23,55.44,2.8,0.5,1.7,3.9,263.5,263.5,1.9
16/10/2018 00:00,15.38,20.34,9.27,12.9,8.2,106,0.24,0.01,86.63,99.2,61.14,2.4,1.1,2.8,5.8,263.5,263.5,1.7
15/10/2018 00:00,14.67,21.38,9.73,9.3,6.2,147,0.52,0.01,73.4,98.81,38.66,0.0,0.5,1.9,4.2,263.5,263.5,1.9
14/10/2018 00:00,17.31,25.58,11.87,13.7,10.7,145,0.44,0.01,81.55,99.23,49.02,0.4,1.0,3.1,7.5,263.5,263.5,2.3
13/10/2018 00:00,22.58,32.75,13.41,12.4,8.4,204,1.49,0.03,58.98,97.99,23.33,0.0,0.6,1.7,4.8,263.5,263.5,3.1
12/10/2018 00:00,19.38,28.02,11.19,13.8,11.0,205,0.78,0.01,74.65,99.24,39.66,0.2,0.4,2.2,4.3,263.5,263.5,2.7
11/10/2018 00:00,18.74,24.75,14.61,15.4,13.5,173,0.42,0.01,83.5,99.25,51.91,0.0,0.6,1.9,4.0,263.5,263.5,2.4
10/10/2018 00:00,19.13,27.01,12.84,13.3,8.3,200,0.73,0.01,74.53,99.24,36.03,3.6,0.6,2.5,6.9,263.5,263.5,2.8
09/10/2018 00:00,19.4,26.61,15.22,12.4,9.3,95,0.84,0.01,67.06,99.15,36.65,7.6,0.5,3.0,5.8,263.5,263.5,1.8
08/10/2018 00:00,20.4,28.52,13.29,9.4,8.5,182,1.3,0.34,52.3,77.49,30.09,0.0,0.4,1.6,3.8,263.5,263.5,2.6
07/10/2018 00:00,22.75,30.05,16.96,9.1,5.5,200,1.67,0.59,45.14,72.11,22.59,0.0,0.7,2.1,3.8,263.5,263.5,3.3
06/10/2018 00:00,23.56,31.57,15.78,8.6,5.6,112,1.83,0.68,40.3,61.9,20.53,0.0,0.6,2.6,5.3,263.5,263.5,2.6
05/10/2018 00:00,22.46,32.48,11.54,5.6,-0.4,221,2.0,0.26,39.88,80.43,12.71,0.0,0.5,2.1,4.3,263.5,263.5,3.2
04/10/2018 00:00,21.44,31.54,12.18,7.0,2.7,224,1.71,0.31,43.77,78.07,17.77,0.0,0.6,1.9,3.8,263.5,263.5,3.2
03/10/2018 00:00,21.33,31.03,12.46,9.5,5.5,227,1.48,0.21,52.36,87.33,22.74,0.0,0.6,1.6,4.4,263.5,263.5,3.4
02/10/2018 00:00,21.01,29.87,12.6,11.3,6.7,226,1.28,0.1,59.26,92.84,23.69,0.0,0.7,2.3,5.9,263.5,263.5,3.4
01/10/2018 00:00,20.35,28.28,14.45,14.0,11.9,213,0.84,0.09,70.07,94.57,36.95,0.8,0.4,2.3,5.6,263.5,263.5,3.0
30/09/2018 00:00,20.44,28.77,15.35,15.4,11.1,165,0.71,0.01,76.07,99.2,40.9,9.0,0.9,2.4,5.1,263.5,263.5,2.9
29/09/2018 00:00,22.7,31.67,15.6,13.3,10.7,188,1.31,0.31,58.07,82.43,31.76,0.8,0.7,2.9,6.0,263.5,263.5,3.3
28/09/2018 00:00,23.49,31.71,14.97,12.5,9.7,198,1.52,0.29,54.07,82.61,27.0,0.0,0.6,1.9,4.4,263.5,263.5,3.3
27/09/2018 00:00,24.34,32.58,17.24,13.0,9.9,230,1.65,0.44,52.45,77.65,27.3,0.0,1.4,2.4,5.9,263.5,263.5,4.5
26/09/2018 00:00,25.24,33.43,18.68,12.9,10.1,219,1.82,0.55,48.51,74.25,25.09,0.0,1.7,3.4,8.3,263.5,263.5,4.8
25/09/2018 00:00,26.11,35.31,16.63,10.9,6.7,226,2.26,0.46,44.75,76.94,18.41,0.0,0.5,1.9,5.2,263.5,263.5,3.7
24/09/2018 00:00,26.32,35.68,15.13,9.4,6.3,230,2.44,0.58,39.07,68.91,16.92,0.0,0.5,2.2,5.6,263.5,263.5,3.7
23/09/2018 00:00,25.97,36.33,14.25,7.1,-0.2,243,2.57,0.52,34.59,67.58,10.42,0.0,0.6,2.0,4.5,263.5,263.5,3.8
22/09/2018 00:00,25.32,34.94,16.47,10.3,3.1,239,2.14,0.13,46.12,93.44,16.43,0.0,0.7,2.2,6.1,263.5,263.5,4.1
21/09/2018 00:00,23.72,32.67,15.29,14.5,11.5,235,1.43,0.18,61.52,90.82,29.41,0.0,0.5,2.1,4.1,263.5,263.5,3.7
20/09/2018 00:00,24.74,32.3,17.13,13.7,11.6,229,1.66,0.39,52.9,79.66,33.25,0.0,0.7,2.4,5.4,263.5,263.5,3.9
19/09/2018 00:00,24.94,34.02,16.52,13.7,10.1,240,1.74,0.22,55.72,88.89,23.59,0.0,0.5,1.7,4.7,263.5,263.5,3.8
18/09/2018 00:00,24.09,31.49,16.37,15.1,11.9,240,1.38,0.18,59.92,91.72,37.06,0.0,0.6,2.8,6.0,263.5,263.5,3.8
17/09/2018 00:00,24.43,32.01,18.07,16.1,13.3,247,1.32,0.15,63.97,92.85,33.23,0.2,0.7,1.9,5.7,263.5,263.5,4.1
16/09/2018 00:00,22.86,31.09,17.15,17.5,13.7,235,0.87,0.01,76.96,99.25,35.99,4.8,0.6,1.9,4.3,263.5,263.5,3.8
15/09/2018 00:00,21.36,28.82,15.17,16.9,14.8,220,0.67,0.01,78.72,99.24,45.18,0.2,0.6,1.8,4.9,263.5,263.5,3.4
14/09/2018 00:00,20.57,27.07,17.12,17.3,14.2,202,0.48,0.01,83.88,99.23,49.32,1.8,0.5,2.2,6.2,263.5,263.5,3.2
13/09/2018 00:00,20.06,23.93,17.38,17.1,15.2,95,0.39,0.01,84.23,99.21,63.39,15.2,0.7,2.0,4.1,263.5,263.5,1.8
12/09/2018 00:00,23.04,26.78,19.08,16.2,14.1,87,0.98,0.34,66.52,85.23,51.35,0.0,0.5,1.8,3.7,263.5,263.5,2.0
11/09/2018 00:00,26.35,35.44,18.34,16.4,14.7,197,1.72,0.19,59.35,91.22,30.14,0.0,0.8,2.2,4.4,263.5,263.5,3.9
10/09/2018 00:00,22.25,31.69,13.45,14.6,10.4,225,1.13,0.24,64.19,84.17,39.87,0.0,0.8,2.3,5.5,263.5,263.5,3.8
09/09/2018 00:00,18.95,25.87,13.04,13.2,11.2,139,0.71,0.09,70.99,93.96,52.34,0.0,0.6,1.8,3.9,263.5,263.5,2.4
08/09/2018 00:00,18.68,22.74,15.82,15.1,12.8,77,0.43,0.03,81.26,98.11,60.05,0.6,0.5,1.8,3.7,263.5,263.5,1.6
07/09/2018 00:00,21.6,29.72,13.25,14.9,12.5,254,0.97,0.05,69.16,96.37,40.6,0.0,1.0,2.6,5.8,263.5,263.5,4.2
06/09/2018 00:00,21.21,29.08,16.42,15.3,12.2,201,0.83,0.07,72.57,96.2,40.19,0.0,0.6,1.9,3.7,263.5,263.5,3.4
05/09/2018 00:00,21.19,29.61,12.48,13.9,11.4,256,1.06,0.06,67.55,95.89,39.18,0.0,0.7,2.1,5.5,263.5,263.5,4.0
04/09/2018 00:00,21.31,29.87,14.5,14.7,10.5,248,0.95,0.1,70.32,93.68,32.76,0.0,0.6,2.2,4.7,263.5,263.5,4.0
03/09/2018 00:00,23.99,30.78,18.88,16.2,9.8,237,1.18,0.07,64.48,96.35,34.95,0.0,0.9,3.0,7.4,263.5,263.5,4.2
02/09/2018 00:00,30.46,37.31,24.59,13.4,6.9,213,2.83,0.97,37.59,68.56,16.81,0.0,1.0,2.8,5.5,263.5,263.5,4.8
01/09/2018 00:00,30.04,40.63,19.13,10.9,4.3,238,3.23,0.59,36.77,75.66,13.26,0.0,1.0,5.7,13.3,263.5,263.5,5.3
31/08/2018 00:00,25.55,36.0,15.69,15.3,11.4,268,1.75,0.2,59.0,89.15,23.24,0.0,0.7,2.0,4.7,263.5,263.5,4.7
30/08/2018 00:00,23.39,31.89,17.75,16.6,15.3,268,1.09,0.15,68.94,92.43,39.29,0.0,0.7,2.3,4.6,263.5,263.5,4.5
29/08/2018 00:00,22.3,29.61,18.11,17.1,14.4,220,0.79,0.12,75.07,94.23,45.91,0.0,0.7,1.8,4.9,263.5,263.5,3.8
28/08/2018 00:00,26.06,33.22,18.72,15.9,10.4,253,1.64,0.39,55.73,83.77,33.49,0.0,0.9,3.4,6.0,263.5,263.5,4.6
27/08/2018 00:00,29.59,38.04,21.82,10.5,3.8,202,2.99,0.7,33.16,73.34,14.48,1.8,1.5,7.1,16.3,263.5,263.5,5.3
26/08/2018 00:00,28.29,39.46,16.37,11.8,9.5,246,2.81,0.46,41.25,78.28,17.48,0.0,0.6,1.8,4.5,263.5,263.5,4.6
25/08/2018 00:00,24.9,34.77,15.48,12.7,10.1,251,1.88,0.4,51.01,79.81,22.33,0.0,0.6,2.4,5.1,263.5,263.5,4.4
24/08/2018 00:00,26.58,36.5,16.83,12.6,7.4,258,2.23,0.48,47.05,75.09,17.84,0.0,0.7,2.6,5.9,263.5,263.5,4.8
23/08/2018 00:00,26.37,35.31,16.81,14.9,12.2,260,1.9,0.25,53.89,87.04,24.97,0.0,0.8,2.4,5.1,263.5,263.5,4.8
22/08/2018 00:00,25.83,34.55,17.3,16.2,12.0,257,1.63,0.19,59.48,90.61,26.96,0.0,0.7,2.1,5.4,263.5,263.5,4.6
21/08/2018 00:00,25.6,33.48,17.82,15.3,10.7,254,1.65,0.53,55.37,78.06,32.25,0.0,0.7,2.1,5.1,263.5,263.5,4.6
20/08/2018 00:00,27.76,37.64,19.48,16.0,13.3,261,2.1,0.52,52.55,79.76,24.24,0.0,0.8,2.7,6.8,263.5,263.5,5.1
19/08/2018 00:00,29.8,39.51,21.39,15.0,11.7,250,2.71,0.86,43.94,66.41,19.82,0.0,0.9,2.5,5.7,263.5,263.5,5.3
18/08/2018 00:00,26.95,38.43,15.37,14.7,10.9,257,2.21,0.22,53.67,88.11,20.96,0.0,0.8,2.7,6.8,263.5,263.5,5.0
17/08/2018 00:00,22.1,31.65,13.01,14.3,11.5,264,1.18,0.09,65.54,93.82,36.57,0.0,0.9,2.8,5.9,263.5,263.5,4.5
16/08/2018 00:00,21.07,28.16,16.26,14.7,13.0,225,0.87,0.15,70.45,91.87,42.19,0.0,0.7,2.0,4.2,263.5,263.5,3.8
15/08/2018 00:00,21.95,30.87,13.32,13.4,10.9,270,1.23,0.18,61.98,87.97,34.15,0.0,0.7,2.2,5.1,263.5,263.5,4.5
14/08/2018 00:00,24.43,34.21,14.29,11.7,6.1,277,1.88,0.18,52.13,89.0,18.49,0.0,0.6,2.2,4.2,263.5,263.5,4.7
13/08/2018 00:00,25.46,34.32,16.71,13.8,3.2,262,1.82,0.02,56.18,99.03,15.28,0.0,0.7,2.1,4.1,263.5,263.5,4.7
12/08/2018 00:00,27.05,37.13,17.27,13.9,4.9,252,2.17,0.47,50.42,80.47,14.68,0.0,0.6,2.4,4.7,263.5,263.5,4.7
11/08/2018 00:00,27.54,38.05,17.62,12.9,8.7,273,2.44,0.64,44.58,68.12,18.12,0.0,0.8,2.6,5.8,263.5,263.5,5.3
10/08/2018 00:00,24.36,34.17,14.24,14.5,11.6,274,1.59,0.13,58.85,92.46,31.38,0.0,0.6,2.1,4.7,263.5,263.5,4.7
09/08/2018 00:00,22.0,30.97,14.4,14.2,11.4,260,1.11,0.01,66.45,99.2,31.89,0.0,0.7,2.6,5.1,263.5,263.5,4.5
08/08/2018 00:00,25.78,34.28,17.95,14.8,12.1,261,1.76,0.47,53.32,77.31,28.97,0.0,0.9,2.6,5.4,263.5,263.5,5.0
07/08/2018 00:00,29.76,39.73,19.77,10.8,7.6,277,3.13,0.96,33.7,66.51,15.71,0.0,0.8,2.7,5.3,263.5,263.5,5.5
06/08/2018 00:00,30.48,40.55,18.99,7.1,2.5,286,3.65,1.2,26.04,45.16,9.96,0.0,0.7,2.0,5.5,263.5,263.5,5.5
05/08/2018 00:00,30.43,40.49,18.85,8.4,0.8,282,3.56,0.88,30.77,61.5,8.72,0.0,0.7,2.5,5.1,263.5,263.5,5.4
04/08/2018 00:00,30.55,41.09,18.92,10.2,5.6,271,3.43,0.81,31.58,66.91,13.42,0.0,0.8,2.7,6.4,263.5,263.5,5.6
03/08/2018 00:00,30.48,40.43,20.08,10.0,0.6,280,3.38,0.99,31.68,62.27,9.58,0.0,0.9,2.2,7.6,263.5,263.5,5.7
02/08/2018 00:00,33.25,42.71,24.88,9.1,6.0,249,4.17,1.97,24.24,37.61,12.02,0.0,1.6,3.8,8.0,263.5,263.5,7.0
01/08/2018 00:00,28.38,39.1,17.21,13.0,4.1,157,2.59,0.23,47.06,88.25,12.54,0.0,1.1,4.5,8.0,263.5,263.5,4.4
31/07/2018 00:00,22.63,32.47,12.69,13.2,9.8,228,1.39,0.21,59.27,85.91,30.61,0.0,0.7,2.0,4.0,263.5,263.5,4.2
30/07/2018 00:00,21.22,31.34,11.97,13.0,9.0,271,1.17,0.01,66.14,99.22,26.01,0.0,0.6,1.9,5.9,263.5,263.5,4.5
29/07/2018 00:00,23.22,32.03,14.34,12.9,10.4,277,1.5,0.17,57.26,89.43,27.66,0.0,0.6,2.0,4.3,263.5,263.5,4.7
28/07/2018 00:00,24.21,33.58,14.76,13.6,10.5,264,1.63,0.11,57.55,93.48,26.07,0.0,0.6,1.8,4.5,263.5,263.5,4.6
27/07/2018 00:00,22.84,32.39,13.66,15.3,12.5,278,1.2,0.06,66.45,95.97,37.86,0.2,0.6,1.9,4.4,263.5,263.5,4.7
26/07/2018 00:00,22.33,31.04,15.83,15.4,13.5,277,1.05,0.03,68.84,98.25,37.91,0.0,0.6,1.8,4.5,263.5,263.5,4.6
25/07/2018 00:00,22.99,32.79,14.01,14.6,13.1,284,1.31,0.03,63.98,98.01,31.93,0.0,0.5,1.7,3.9,263.5,263.5,4.8
24/07/2018 00:00,23.44,32.96,13.83,14.9,12.4,285,1.34,0.11,62.58,92.6,33.2,0.0,0.6,1.8,4.0,263.5,263.5,4.8
23/07/2018 00:00,23.58,33.16,13.91,14.3,11.3,289,1.46,0.14,60.08,91.05,31.8,0.0,0.6,1.8,5.5,263.5,263.5,4.9
22/07/2018 00:00,24.67,32.65,17.26,14.2,11.7,281,1.6,0.35,55.81,83.27,30.66,0.0,0.7,1.8,3.9,263.5,263.5,5.0
21/07/2018 00:00,24.4,34.09,14.42,12.5,-1.1,264,1.76,0.13,54.8,91.64,12.51,0.0,0.6,2.0,4.0,263.5,263.5,4.7
20/07/2018 00:00,24.12,33.02,18.2,12.0,7.6,238,1.7,0.48,50.1,77.34,21.27,0.0,0.8,2.5,4.9,263.5,263.5,4.6
19/07/2018 00:00,24.38,33.45,18.31,14.4,12.7,226,1.49,0.54,55.88,74.73,32.96,0.0,0.7,1.6,3.4,263.5,263.5,4.3
18/07/2018 00:00,24.42,33.29,15.33,15.1,13.2,262,1.5,0.12,60.11,92.78,35.14,0.0,0.6,1.8,4.2,263.5,263.5,4.6
17/07/2018 00:00,23.67,33.82,13.55,14.3,11.7,279,1.5,0.09,60.85,93.85,31.59,0.0,0.6,1.7,4.9,263.5,263.5,4.8
16/07/2018 00:00,20.56,30.4,10.3,12.7,9.1,298,1.1,0.02,66.43,98.46,29.74,0.0,0.6,2.0,4.2,263.5,263.5,4.7
15/07/2018 00:00,19.56,27.39,13.41,13.8,12.1,277,0.76,0.04,72.23,97.43,44.14,0.0,0.8,2.2,4.8,263.5,263.5,4.4
14/07/2018 00:00,20.56,30.13,11.73,13.9,11.2,273,0.95,0.03,69.48,97.86,39.06,0.0,0.7,2.3,4.6,263.5,263.5,4.5
13/07/2018 00:00,21.35,29.33,14.64,13.5,12.4,307,1.08,0.13,64.87,91.81,37.34,0.0,0.6,1.6,3.9,263.5,263.5,4.9
12/07/2018 00:00,20.02,28.26,15.28,15.0,13.2,210,0.69,0.07,75.65,96.19,41.52,0.0,0.8,2.5,6.1,263.5,263.5,3.8
11/07/2018 00:00,23.09,32.39,13.78,13.0,9.7,300,1.5,0.2,57.27,87.1,30.45,0.0,0.7,2.3,4.8,263.5,263.5,5.1
10/07/2018 00:00,23.97,33.8,16.03,13.9,4.9,320,1.54,0.01,62.32,99.24,17.46,0.0,0.7,2.4,4.7,263.5,263.5,5.6
09/07/2018 00:00,24.42,33.99,14.59,15.5,12.3,301,1.48,0.14,60.96,91.37,35.7,0.0,0.6,2.1,5.3,263.5,263.5,5.2
08/07/2018 00:00,24.79,34.37,15.98,15.4,12.7,297,1.55,0.12,60.2,93.13,33.02,0.0,0.6,2.1,3.8,263.5,263.5,5.2
07/07/2018 00:00,25.97,35.17,17.82,15.3,13.6,264,1.76,0.32,55.09,84.11,31.87,0.0,0.6,1.9,4.6,263.5,263.5,4.9
06/07/2018 00:00,22.95,32.91,12.36,14.0,11.1,288,1.39,0.08,61.53,94.62,34.32,0.0,0.6,1.7,3.7,263.5,263.5,4.8
05/07/2018 00:00,20.76,30.58,10.43,12.5,9.3,314,1.17,0.01,65.01,98.57,30.85,0.0,0.6,1.9,4.7,263.5,263.5,5.0
04/07/2018 00:00,20.11,28.1,15.18,14.0,11.7,249,0.81,0.1,71.51,94.41,40.8,0.0,0.8,2.0,3.9,263.5,263.5,4.3
03/07/2018 00:00,21.72,29.77,13.73,14.4,12.5,259,1.05,0.06,66.39,95.82,36.53,0.0,0.7,1.9,4.1,263.5,263.5,4.4
02/07/2018 00:00,20.41,29.61,10.07,12.8,9.8,314,1.06,0.01,66.52,98.92,33.28,0.0,0.6,2.0,4.5,263.5,263.5,4.9
01/07/2018 00:00,20.54,28.21,15.35,14.4,12.7,236,0.81,0.22,69.67,87.2,43.48,0.0,0.8,2.0,5.0,263.5,263.5,4.1
30/06/2018 00:00,20.24,28.78,12.09,13.8,11.3,283,0.88,0.01,70.25,99.2,36.65,0.0,0.9,2.8,5.2,263.5,263.5,4.7
29/06/2018 00:00,20.78,30.23,13.96,14.1,11.1,308,0.95,0.01,70.54,99.11,35.29,0.0,0.7,2.3,6.8,263.5,263.5,5.0
28/06/2018 00:00,19.74,28.26,13.22,14.0,12.2,281,0.78,0.01,74.05,99.22,38.45,0.0,0.7,2.1,4.8,263.5,263.5,4.5
27/06/2018 00:00,20.1,29.53,13.98,14.6,13.5,267,0.78,0.01,75.17,99.23,39.23,0.0,0.6,2.3,4.1,263.5,263.5,4.4
26/06/2018 00:00,19.99,27.62,15.11,15.7,13.7,242,0.61,0.01,79.37,99.24,51.48,0.0,0.6,1.7,4.0,263.5,263.5,4.0
25/06/2018 00:00,17.99,22.45,15.75,16.6,15.6,82,0.18,0.01,92.39,99.26,73.01,0.6,0.4,1.1,2.6,263.5,263.5,1.6
24/06/2018 00:00,17.86,20.21,16.49,16.9,16.2,45,0.1,0.01,94.94,99.23,83.29,0.4,0.4,1.1,3.0,263.5,263.5,1.1
23/06/2018 00:00,21.08,30.59,12.69,16.2,12.5,299,0.78,0.01,77.04,99.22,49.34,0.0,0.7,2.0,4.5,263.5,263.5,4.8
22/06/2018 00:00,19.44,26.86,16.18,15.9,15.0,171,0.48,0.08,81.75,95.6,54.68,0.0,0.5,1.7,4.1,263.5,263.5,3.1
21/06/2018 00:00,18.74,23.43,14.96,15.5,14.3,116,0.41,0.01,82.92,99.21,63.79,0.0,0.5,1.6,3.9,263.5,263.5,2.2
20/06/2018 00:00,20.82,29.09,13.41,15.1,12.8,301,0.82,0.03,72.62,97.58,45.92,0.0,0.7,1.8,4.3,263.5,263.5,4.8
19/06/2018 00:00,25.18,37.04,16.38,15.0,8.9,326,1.71,0.11,60.51,93.61,19.6,0.0,0.8,3.0,6.0,263.5,263.5,6.1
18/06/2018 00:00,22.85,31.92,14.69,16.5,14.1,281,1.01,0.05,70.36,96.66,39.91,0.0,0.7,2.5,6.1,263.5,263.5,4.8
17/06/2018 00:00,22.41,31.8,14.29,15.6,13.2,264,1.08,0.01,70.02,99.05,34.06,0.0,0.7,2.0,4.2,263.5,263.5,4.6
16/06/2018 00:00,21.95,31.78,12.67,13.9,11.9,324,1.21,0.04,65.4,97.06,32.85,0.0,0.7,2.1,4.9,263.5,263.5,5.3
15/06/2018 00:00,22.13,33.27,10.66,13.2,10.5,328,1.39,0.01,63.56,99.21,28.58,0.0,0.6,2.3,4.3,263.5,263.5,5.4
14/06/2018 00:00,19.81,29.6,12.72,14.0,11.6,311,0.84,0.01,74.15,99.23,37.73,0.0,0.8,2.3,5.7,263.5,263.5,5.0
13/06/2018 00:00,18.76,26.92,13.22,12.4,9.6,317,0.79,0.04,70.99,96.9,37.56,0.0,0.7,2.4,6.0,263.5,263.5,4.9
12/06/2018 00:00,17.28,25.25,10.15,10.9,8.6,303,0.73,0.03,70.26,97.42,36.73,0.0,0.6,2.0,5.3,263.5,263.5,4.5
11/06/2018 00:00,16.04,23.99,7.2,10.2,7.0,321,0.64,0.0,71.94,99.21,44.42,0.0,0.7,2.0,4.3,263.5,263.5,4.4
10/06/2018 00:00,16.73,23.72,11.93,10.7,9.6,243,0.65,0.06,69.99,95.43,41.13,0.0,0.8,2.3,4.9,263.5,263.5,3.8
09/06/2018 00:00,15.73,19.2,14.01,13.5,10.0,64,0.23,0.01,87.84,99.23,66.42,0.8,0.6,1.6,3.7,263.5,263.5,1.4
08/06/2018 00:00,18.05,27.59,8.62,12.6,8.5,328,0.71,0.0,74.94,99.22,37.64,0.0,0.8,2.6,5.6,263.5,263.5,4.9
07/06/2018 00:00,17.22,26.75,7.4,11.2,7.2,322,0.75,0.0,72.72,99.22,39.86,0.0,0.6,2.0,4.8,263.5,263.5,4.6
06/06/2018 00:00,17.0,24.38,10.82,11.1,9.6,288,0.66,0.05,71.45,95.67,42.0,0.0,0.8,2.2,4.9,263.5,263.5,4.3
05/06/2018 00:00,16.64,24.27,12.1,11.1,9.8,269,0.6,0.08,72.97,93.7,42.05,0.0,0.9,2.3,5.3,263.5,263.5,4.1
04/06/2018 00:00,16.69,25.61,10.05,11.4,9.7,280,0.61,0.01,74.6,99.2,40.37,0.0,0.7,1.9,5.3,263.5,263.5,4.3
03/06/2018 00:00,15.55,25.9,5.15,9.1,5.0,337,0.74,0.0,72.45,99.22,30.45,0.0,0.7,2.2,5.2,263.5,263.5,4.7
02/06/2018 00:00,14.9,23.1,10.38,10.5,7.7,173,0.46,0.01,78.43,99.21,41.77,0.2,0.8,2.3,5.5,263.5,263.5,2.9
01/06/2018 00:00,17.01,25.81,11.0,12.1,10.4,290,0.59,0.01,75.83,99.2,44.25,0.0,0.8,2.7,5.6,263.5,263.5,4.4
31/05/2018 00:00,17.75,25.34,12.23,11.9,10.2,293,0.69,0.11,71.3,92.22,44.01,0.0,0.7,1.9,5.2,263.5,263.5,4.4
30/05/2018 00:00,16.52,24.29,10.52,10.9,8.3,278,0.63,0.01,73.07,98.57,38.35,0.0,0.7,2.0,4.8,263.5,263.5,4.1
29/05/2018 00:00,16.45,23.91,12.11,10.2,6.9,298,0.66,0.12,69.89,91.57,38.2,0.0,0.9,2.3,5.5,263.5,263.5,4.5
28/05/2018 00:00,15.6,23.65,9.19,11.3,8.9,225,0.47,0.0,78.61,99.24,45.19,0.0,0.7,2.0,4.6,263.5,263.5,3.4
27/05/2018 00:00,16.26,22.18,12.97,12.5,11.1,145,0.41,0.01,80.17,99.21,53.83,0.2,0.5,1.6,3.9,263.5,263.5,2.4
26/05/2018 00:00,16.7,23.84,9.42,12.2,9.3,222,0.52,0.0,77.08,99.23,50.21,0.0,0.7,1.9,5.1,263.5,263.5,3.4
25/05/2018 00:00,16.39,23.52,12.47,12.2,10.7,229,0.46,0.01,79.1,99.24,49.39,0.0,0.5,1.8,4.8,263.5,263.5,3.5
24/05/2018 00:00,14.37,19.07,13.02,13.7,12.9,63,0.06,0.01,96.37,99.25,75.29,1.2,0.4,1.9,3.3,263.5,263.5,1.3
23/05/2018 00:00,14.56,16.59,13.04,13.8,12.9,59,0.07,0.01,96.01,99.24,86.77,0.8,0.5,1.5,2.9,263.5,263.5,1.2
22/05/2018 00:00,17.82,27.2,8.03,12.0,7.9,320,0.77,0.0,74.24,99.26,35.05,2.4,0.8,2.3,4.9,263.5,263.5,4.8
21/05/2018 00:00,16.31,24.2,11.39,12.9,9.4,233,0.4,0.01,83.42,99.24,43.98,0.2,0.6,2.2,4.3,263.5,263.5,3.6
20/05/2018 00:00,16.05,25.57,7.32,10.9,7.2,328,0.61,0.0,76.99,99.22,35.49,0.2,0.7,2.6,5.1,263.5,263.5,4.6
